Email,Phone,CreditScore,AgeGroup,FamilyBackground,Income,Profession,CompanyType,City,Comment,LeadIntent
user4495@testmail.com,+91-8170913210,433,26-35,Married,735785,Manager,Self-employed,Ahmedabad,interested,0
user4496@yahoo.com,+91-8284547650,470,26-35,Married with Kids,580245,Manager,Government,Hyderabad,interested,1
user4497@gmail.com,+91-6583209516,512,26-35,Single,412341,Sales Rep,Government,Mumbai,no time,0
user4498@yahoo.com,+91-7650155267,829,26-35,Married,794219,Freelancer,MNC,Hyderabad,maybe later,1
user4499@gmail.com,+91-6426499737,801,26-35,Single,787297,Unemployed,Self-employed,Pune,maybe later,1
user4500@testmail.com,+91-6167486618,326,26-35,Married,366625,Manager,Self-employed,Pune,ready to close,0
user4501@testmail.com,+91-6897064365,367,51+,Single,835208,Sales Rep,MNC,Ahmedabad,maybe later,0
user4502@yahoo.com,+91-6132954101,707,18-25,Married with Kids,137227,Manager,Self-employed,Bangalore,just exploring,0
user4503@outlook.com,+91-9975582058,408,18-25,Married with Kids,861697,Engineer,Startup,Bangalore,not interested,0
user4504@yahoo.com,+91-7666390463,373,26-35,Single,597937,Freelancer,Startup,Hyderabad,just exploring,0
user4505@yahoo.com,+91-7778761690,561,26-35,Married with Kids,642079,Unemployed,MNC,Mumbai,interested,1
user4506@gmail.com,+91-6687301865,667,26-35,Single,493423,Teacher,Self-employed,Ahmedabad,interested,0
user4507@gmail.com,+91-7698377266,536,36-50,Single,268210,Freelancer,MNC,Hyderabad,no time,0
user4508@gmail.com,+91-6100296497,665,51+,Married,451214,Freelancer,MNC,Mumbai,ready to close,0
user4509@gmail.com,+91-7345210629,585,36-50,Single,241016,Doctor,MNC,Delhi,maybe later,0
user4510@yahoo.com,+91-9247912762,677,18-25,Married,984637,Teacher,Self-employed,Pune,interested,0
user4511@gmail.com,+91-6631625852,675,51+,Single,436367,Teacher,MNC,Delhi,urgent,0
user4512@outlook.com,+91-7969341326,375,26-35,Married,248357,Sales Rep,Self-employed,Hyderabad,not interested,0
user4513@yahoo.com,+91-8095304948,308,18-25,Married,853178,Sales Rep,Startup,Mumbai,maybe later,0
user4514@testmail.com,+91-7242296861,495,26-35,Married with Kids,651070,Engineer,MNC,Mumbai,no time,1
user4515@gmail.com,+91-6558550953,589,36-50,Married,582219,Doctor,MNC,Delhi,interested,0
user4516@yahoo.com,+91-9865827812,360,18-25,Married,183669,Manager,Self-employed,Bangalore,call me,0
user4517@yahoo.com,+91-9588360313,688,36-50,Single,551019,Manager,Startup,Bangalore,just exploring,0
user4518@testmail.com,+91-6498813052,307,51+,Married,628777,Teacher,Self-employed,Ahmedabad,maybe later,0
user4519@gmail.com,+91-7590842916,668,26-35,Married with Kids,240180,Freelancer,Government,Delhi,ready to close,1
user4520@yahoo.com,+91-7609769083,344,36-50,Single,688718,Engineer,Self-employed,Bangalore,not interested,0
user4521@testmail.com,+91-7348476772,643,26-35,Married,958550,Freelancer,Startup,Mumbai,price too high,0
user4522@yahoo.com,+91-8035842082,674,26-35,Single,705562,Doctor,Startup,Hyderabad,ready to close,1
user4523@yahoo.com,+91-9815664726,326,26-35,Single,239102,Manager,MNC,Bangalore,interested,0
user4524@yahoo.com,+91-7907513989,492,36-50,Single,948035,Teacher,Self-employed,Ahmedabad,no time,0
user4525@outlook.com,+91-8589619907,656,26-35,Single,121118,Engineer,Self-employed,Mumbai,call me,0
user4526@testmail.com,+91-9550681083,361,36-50,Single,898025,Doctor,Government,Ahmedabad,ready to close,1
user4527@gmail.com,+91-8342394056,361,51+,Married,429874,Freelancer,Startup,Hyderabad,not interested,0
user4528@yahoo.com,+91-6378823452,721,51+,Single,838239,Teacher,Self-employed,Mumbai,not interested,0
user4529@outlook.com,+91-7238691916,850,18-25,Single,522655,Teacher,Government,Pune,interested,1
user4530@outlook.com,+91-8606518330,679,18-25,Married with Kids,732941,Unemployed,Self-employed,Hyderabad,ready to close,0
user4531@testmail.com,+91-6651049597,576,26-35,Married with Kids,600105,Freelancer,Startup,Pune,not interested,0
user4532@testmail.com,+91-7672812019,730,36-50,Single,406736,Engineer,MNC,Bangalore,price too high,1
user4533@gmail.com,+91-6132876176,414,51+,Married,277333,Engineer,Self-employed,Ahmedabad,price too high,0
user4534@yahoo.com,+91-7655761004,420,36-50,Married with Kids,670940,Engineer,Startup,Bangalore,ready to close,1
user4535@yahoo.com,+91-7461951471,824,26-35,Married with Kids,497754,Engineer,Startup,Mumbai,maybe later,1
user4536@gmail.com,+91-9322324245,715,18-25,Single,513658,Doctor,Startup,Delhi,not interested,0
user4537@yahoo.com,+91-8325327939,462,36-50,Married,213393,Engineer,Government,Mumbai,not interested,0
user4538@gmail.com,+91-6662047908,636,18-25,Married,872225,Engineer,Government,Ahmedabad,interested,0
user4539@outlook.com,+91-8052472296,678,18-25,Married with Kids,191978,Engineer,MNC,Ahmedabad,urgent,0
user4540@yahoo.com,+91-8378172720,623,51+,Married with Kids,806311,Unemployed,Self-employed,Ahmedabad,interested,0
user4541@yahoo.com,+91-8286028684,472,26-35,Married with Kids,141464,Doctor,Government,Pune,maybe later,0
user4542@testmail.com,+91-8326604449,363,18-25,Married with Kids,969071,Manager,Government,Ahmedabad,interested,1
user4543@yahoo.com,+91-6723001708,400,26-35,Married with Kids,892205,Teacher,Government,Hyderabad,just exploring,0
user4544@outlook.com,+91-9272343381,621,18-25,Single,589493,Sales Rep,Self-employed,Delhi,maybe later,0
user4545@outlook.com,+91-7060459316,365,36-50,Single,213680,Freelancer,MNC,Mumbai,price too high,0
user4546@gmail.com,+91-9580499322,757,26-35,Single,135646,Unemployed,MNC,Pune,call me,1
user4547@gmail.com,+91-9601541462,752,51+,Married with Kids,338201,Teacher,MNC,Pune,just exploring,0
user4548@outlook.com,+91-7891681202,558,26-35,Single,115586,Doctor,Self-employed,Bangalore,no time,0
user4549@outlook.com,+91-7529805698,725,26-35,Married with Kids,719939,Freelancer,Self-employed,Mumbai,not interested,1
user4550@outlook.com,+91-7298511401,477,18-25,Married,348180,Engineer,MNC,Mumbai,urgent,0
user4551@outlook.com,+91-9551143265,579,26-35,Married,347084,Doctor,Startup,Ahmedabad,ready to close,0
user4552@yahoo.com,+91-7113834911,643,36-50,Single,576144,Unemployed,Self-employed,Ahmedabad,not interested,0
user4553@outlook.com,+91-9045190764,316,36-50,Married,798653,Unemployed,Self-employed,Pune,ready to close,1
user4554@gmail.com,+91-6835903026,595,18-25,Married,355091,Manager,MNC,Mumbai,urgent,0
user4555@testmail.com,+91-6760943353,501,26-35,Married,930612,Sales Rep,MNC,Ahmedabad,keen to buy,0
user4556@outlook.com,+91-6247594480,493,36-50,Single,477235,Manager,Startup,Bangalore,ready to close,0
user4557@yahoo.com,+91-8179465556,448,26-35,Married,488777,Engineer,Startup,Delhi,no time,0
user4558@gmail.com,+91-7470802861,674,18-25,Single,963350,Doctor,Government,Pune,not interested,0
user4559@outlook.com,+91-8909356414,334,26-35,Married with Kids,420183,Doctor,Government,Bangalore,just exploring,0
user4560@testmail.com,+91-7160705003,668,36-50,Married with Kids,144807,Engineer,MNC,Bangalore,price too high,0
user4561@yahoo.com,+91-7009477140,328,18-25,Single,345474,Engineer,Government,Hyderabad,maybe later,0
user4562@testmail.com,+91-9567779978,520,26-35,Single,914172,Sales Rep,Self-employed,Delhi,interested,0
user4563@outlook.com,+91-8395341158,352,36-50,Married,106772,Manager,Startup,Bangalore,interested,0
user4564@gmail.com,+91-8340016963,652,51+,Married with Kids,590473,Engineer,Government,Hyderabad,ready to close,1
user4565@testmail.com,+91-7491543538,691,26-35,Married,139358,Engineer,Government,Hyderabad,maybe later,0
user4566@gmail.com,+91-6709709184,375,18-25,Married with Kids,245719,Manager,MNC,Mumbai,interested,0
user4567@testmail.com,+91-8493089371,793,26-35,Married,618022,Engineer,Startup,Ahmedabad,no time,1
user4568@testmail.com,+91-8503899070,821,26-35,Married,116504,Freelancer,Startup,Bangalore,keen to buy,0
user4569@yahoo.com,+91-6597845271,416,18-25,Married with Kids,237353,Sales Rep,Government,Pune,maybe later,0
user4570@yahoo.com,+91-7907153378,579,26-35,Married,479697,Sales Rep,Self-employed,Mumbai,no time,0
user4571@outlook.com,+91-6646484876,474,51+,Married with Kids,136499,Unemployed,Self-employed,Delhi,not interested,0
user4572@yahoo.com,+91-8689655918,594,36-50,Single,361403,Manager,Self-employed,Ahmedabad,interested,0
user4573@yahoo.com,+91-9507944289,750,18-25,Married,671021,Unemployed,Self-employed,Pune,maybe later,0
user4574@testmail.com,+91-8099800202,817,36-50,Married with Kids,783851,Teacher,Self-employed,Pune,interested,1
user4575@yahoo.com,+91-6890385379,320,18-25,Married with Kids,578727,Sales Rep,Government,Hyderabad,maybe later,0
user4576@gmail.com,+91-7725626802,372,26-35,Married,668824,Doctor,Self-employed,Bangalore,ready to close,1
user4577@yahoo.com,+91-9360332284,335,51+,Married with Kids,278944,Doctor,Government,Hyderabad,maybe later,0
user4578@gmail.com,+91-9154988130,806,51+,Married,544782,Teacher,MNC,Hyderabad,call me,1
user4579@testmail.com,+91-9780923131,532,18-25,Married,499851,Sales Rep,Government,Bangalore,maybe later,0
user4580@yahoo.com,+91-7290592081,796,18-25,Single,905621,Unemployed,Self-employed,Bangalore,just exploring,0
user4581@gmail.com,+91-8677508199,505,26-35,Single,242570,Engineer,Government,Bangalore,just exploring,0
user4582@outlook.com,+91-7399399637,725,26-35,Single,160777,Freelancer,Self-employed,Hyderabad,keen to buy,0
user4583@gmail.com,+91-8445457144,343,51+,Married,581801,Teacher,MNC,Ahmedabad,interested,0
user4584@yahoo.com,+91-9403853463,390,18-25,Married,465809,Engineer,Self-employed,Bangalore,ready to close,0
user4585@testmail.com,+91-8665716473,769,26-35,Married with Kids,805977,Freelancer,Startup,Bangalore,call me,1
user4586@yahoo.com,+91-7981893394,766,26-35,Single,945632,Doctor,MNC,Pune,price too high,1
user4587@yahoo.com,+91-6864628900,753,18-25,Single,372571,Freelancer,Government,Hyderabad,keen to buy,0
user4588@yahoo.com,+91-9138839526,632,36-50,Married with Kids,149555,Teacher,Government,Bangalore,ready to close,1
user4589@testmail.com,+91-7697103700,806,36-50,Single,720345,Sales Rep,Self-employed,Hyderabad,not interested,0
user4590@outlook.com,+91-6635587079,769,18-25,Single,368714,Doctor,Startup,Delhi,not interested,0
user4591@testmail.com,+91-6169477403,320,18-25,Single,911420,Sales Rep,MNC,Mumbai,not interested,0
user4592@testmail.com,+91-9661707780,527,18-25,Married with Kids,158881,Engineer,Government,Pune,just exploring,0
user4593@yahoo.com,+91-8042454672,675,26-35,Single,284473,Sales Rep,Self-employed,Pune,keen to buy,0
user4594@testmail.com,+91-9053226596,429,18-25,Married,532330,Freelancer,Startup,Hyderabad,call me,0
user4595@yahoo.com,+91-8332272803,713,26-35,Single,632696,Teacher,Government,Bangalore,keen to buy,1
user4596@gmail.com,+91-9895289717,370,26-35,Married,352385,Engineer,Self-employed,Hyderabad,no time,0
user4597@yahoo.com,+91-6978177682,703,18-25,Single,705498,Teacher,Self-employed,Ahmedabad,keen to buy,0
user4598@outlook.com,+91-6568535038,696,36-50,Married,869640,Freelancer,Startup,Mumbai,call me,1
user4599@testmail.com,+91-8546977882,636,18-25,Single,748192,Engineer,Government,Pune,no time,0
user4600@testmail.com,+91-9906077812,804,36-50,Married,840093,Unemployed,Self-employed,Pune,not interested,0
user4601@testmail.com,+91-8573203297,575,26-35,Married,802966,Unemployed,Government,Mumbai,price too high,0
user4602@gmail.com,+91-9101581578,312,36-50,Single,539070,Teacher,Startup,Hyderabad,interested,0
user4603@testmail.com,+91-7518102325,302,18-25,Married with Kids,264645,Doctor,Startup,Pune,just exploring,0
user4604@gmail.com,+91-8290878124,523,36-50,Single,615265,Unemployed,Government,Bangalore,ready to close,1
user4605@testmail.com,+91-7969098286,474,18-25,Married with Kids,621134,Teacher,Startup,Hyderabad,keen to buy,0
user4606@yahoo.com,+91-9736489099,684,51+,Married with Kids,782745,Doctor,Self-employed,Bangalore,ready to close,0
user4607@testmail.com,+91-6163129589,540,36-50,Married with Kids,519063,Freelancer,Government,Ahmedabad,not interested,0
user4608@gmail.com,+91-6561147540,846,26-35,Married with Kids,354385,Manager,Self-employed,Ahmedabad,keen to buy,1
user4609@outlook.com,+91-9203444469,313,26-35,Married with Kids,229443,Sales Rep,Government,Ahmedabad,urgent,1
user4610@testmail.com,+91-9395213706,494,51+,Married with Kids,500636,Unemployed,MNC,Delhi,price too high,0
user4611@yahoo.com,+91-8359322086,696,51+,Single,404291,Engineer,Self-employed,Mumbai,price too high,0
user4612@testmail.com,+91-6536101339,730,51+,Married,900238,Sales Rep,Self-employed,Ahmedabad,keen to buy,0
user4613@yahoo.com,+91-6247995908,605,36-50,Married,628545,Freelancer,Government,Pune,interested,0
user4614@gmail.com,+91-9411108816,633,36-50,Single,848026,Doctor,Government,Mumbai,not interested,0
user4615@yahoo.com,+91-8923824311,709,26-35,Single,118696,Unemployed,Self-employed,Mumbai,urgent,1
user4616@outlook.com,+91-7184412691,302,18-25,Single,659051,Doctor,Startup,Bangalore,call me,0
user4617@outlook.com,+91-8004813736,751,18-25,Married with Kids,323341,Doctor,Self-employed,Pune,ready to close,0
user4618@yahoo.com,+91-9767075373,794,36-50,Married with Kids,474611,Teacher,MNC,Delhi,interested,1
user4619@outlook.com,+91-6148009977,716,26-35,Married,694819,Sales Rep,Startup,Mumbai,just exploring,0
user4620@yahoo.com,+91-6639073808,690,26-35,Single,133923,Unemployed,Startup,Bangalore,price too high,0
user4621@testmail.com,+91-7987176594,672,18-25,Married,348964,Doctor,Government,Ahmedabad,interested,0
user4622@outlook.com,+91-8202899097,351,36-50,Married,534569,Manager,Government,Bangalore,keen to buy,1
user4623@testmail.com,+91-6402319979,675,18-25,Married with Kids,581899,Freelancer,Self-employed,Ahmedabad,call me,0
user4624@testmail.com,+91-8076219115,694,26-35,Married with Kids,868683,Doctor,Self-employed,Pune,interested,0
user4625@testmail.com,+91-9241073459,441,26-35,Married,311495,Unemployed,Government,Hyderabad,price too high,0
user4626@gmail.com,+91-9708908383,385,18-25,Married with Kids,451011,Sales Rep,Self-employed,Hyderabad,no time,0
user4627@yahoo.com,+91-8112827973,763,51+,Married with Kids,369346,Doctor,Startup,Delhi,just exploring,0
user4628@testmail.com,+91-8528582654,345,26-35,Married with Kids,472282,Doctor,Self-employed,Ahmedabad,urgent,0
user4629@testmail.com,+91-7299002038,537,51+,Married,294240,Engineer,Startup,Bangalore,not interested,0
user4630@outlook.com,+91-7612029689,309,26-35,Married,465265,Doctor,Government,Hyderabad,urgent,0
user4631@yahoo.com,+91-8110624995,829,18-25,Married,293907,Sales Rep,Self-employed,Mumbai,interested,0
user4632@outlook.com,+91-7227431013,477,18-25,Single,577176,Freelancer,Startup,Delhi,call me,0
user4633@yahoo.com,+91-8243880522,305,18-25,Married,347838,Engineer,MNC,Ahmedabad,ready to close,0
user4634@testmail.com,+91-6872836512,606,18-25,Married with Kids,359245,Engineer,MNC,Mumbai,price too high,0
user4635@outlook.com,+91-8416828349,847,18-25,Married,332240,Doctor,MNC,Hyderabad,keen to buy,0
user4636@outlook.com,+91-9271898327,626,51+,Single,619557,Doctor,Startup,Bangalore,not interested,0
user4637@yahoo.com,+91-7895041430,655,51+,Married with Kids,990565,Manager,Self-employed,Hyderabad,ready to close,1
user4638@testmail.com,+91-7660178830,694,51+,Married,597769,Unemployed,MNC,Delhi,not interested,0
user4639@outlook.com,+91-8601699226,599,51+,Married,353202,Unemployed,Government,Ahmedabad,price too high,0
user4640@outlook.com,+91-8195911370,825,26-35,Married with Kids,727807,Sales Rep,Government,Delhi,maybe later,1
user4641@outlook.com,+91-9945935551,584,26-35,Married,542025,Freelancer,Government,Mumbai,interested,0
user4642@gmail.com,+91-8114521848,629,18-25,Single,596632,Unemployed,MNC,Mumbai,ready to close,0
user4643@gmail.com,+91-7555929586,349,18-25,Married with Kids,375485,Sales Rep,MNC,Delhi,maybe later,0
user4644@gmail.com,+91-8479394545,677,36-50,Married,745913,Teacher,Self-employed,Mumbai,not interested,0
user4645@yahoo.com,+91-9116928464,837,51+,Married with Kids,951842,Freelancer,Startup,Pune,ready to close,1
user4646@yahoo.com,+91-9717625522,443,36-50,Married,907072,Teacher,Government,Ahmedabad,no time,0
user4647@outlook.com,+91-9841644468,359,36-50,Married,781265,Sales Rep,Self-employed,Delhi,maybe later,0
user4648@testmail.com,+91-7958416090,374,26-35,Married with Kids,362046,Doctor,Startup,Ahmedabad,just exploring,0
user4649@yahoo.com,+91-7750560849,302,26-35,Married,765198,Engineer,MNC,Mumbai,no time,0
user4650@yahoo.com,+91-7904628315,747,26-35,Married,910707,Manager,Startup,Ahmedabad,interested,1
user4651@outlook.com,+91-9554166706,574,51+,Married with Kids,237411,Doctor,Government,Hyderabad,interested,0
user4652@yahoo.com,+91-8586072750,829,51+,Married,159999,Freelancer,Startup,Bangalore,maybe later,0
user4653@outlook.com,+91-9283621886,514,26-35,Married,462833,Freelancer,Startup,Pune,not interested,0
user4654@gmail.com,+91-8540072686,784,18-25,Married with Kids,700853,Engineer,MNC,Pune,no time,1
user4655@testmail.com,+91-8463288067,628,26-35,Single,278622,Freelancer,MNC,Bangalore,no time,0
user4656@outlook.com,+91-9464274822,554,26-35,Single,252885,Sales Rep,Self-employed,Bangalore,ready to close,0
user4657@outlook.com,+91-8046480546,686,51+,Single,833520,Unemployed,MNC,Ahmedabad,not interested,0
user4658@testmail.com,+91-6861031471,425,18-25,Single,873353,Freelancer,MNC,Ahmedabad,urgent,0
user4659@outlook.com,+91-6469286216,849,18-25,Single,909091,Doctor,Government,Hyderabad,ready to close,1
user4660@yahoo.com,+91-6255428423,623,26-35,Single,581528,Freelancer,Government,Ahmedabad,call me,1
user4661@yahoo.com,+91-9667738739,503,51+,Married with Kids,767428,Manager,Startup,Bangalore,price too high,0
user4662@yahoo.com,+91-6013605804,471,26-35,Married with Kids,332902,Unemployed,Government,Pune,call me,1
user4663@gmail.com,+91-7886134096,516,36-50,Married with Kids,833246,Freelancer,Self-employed,Hyderabad,keen to buy,0
user4664@outlook.com,+91-8749630800,544,26-35,Married,539687,Unemployed,Self-employed,Bangalore,maybe later,0
user4665@testmail.com,+91-9637703536,635,18-25,Single,257952,Teacher,Startup,Hyderabad,ready to close,0
user4666@testmail.com,+91-7281768160,597,18-25,Single,387991,Engineer,Self-employed,Hyderabad,maybe later,0
user4667@yahoo.com,+91-9835793247,481,36-50,Married with Kids,265127,Doctor,Self-employed,Ahmedabad,maybe later,0
